Assigned to,id,name,address1,zip,country,latitude,longitude,phone,Yelp URL of Business,City Page,Notes,Yelp search URL
,38202,ILOBASCO RESTAURANT & PUPUSERIA,2680 SAN BRUNO AVE,94134,US,37.727898,-122.403751,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:38202,,"http://www.yelp.com/search?find_desc=ILOBASCO RESTAURANT & PUPUSERIA#find_loc=2680 SAN BRUNO AVE,sf"
,39377,SUPER SAVE MARKET,4517 03RD ST,94124,US,37.736679,-122.389949,,super-save-market-san-francisco,,,
SM,7985,WINTON TRADING COMPANY,1080 SHAFTER AVE,94124,US,37.725585,-122.38101,14155825106,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:7985,,"http://www.yelp.com/search?find_desc=WINTON TRADING COMPANY#find_loc=1080 SHAFTER AVE,sf"
MW,70619,TENGLONG CHINESE RESTAURANT,208 CLEMENT ST,94118,US,37.783108,-122.461482,,http://www.yelp.com/biz/tenglong-chinese-resturant-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:70619,,"http://www.yelp.com/search?find_desc=TENGLONG CHINESE RESTAURANT#find_loc=208 CLEMENT ST,sf"
,1341,SPIKE'S COFFEES & TEAS,4117 19TH ST,94114,US,37.759253,-122.43503,14155625573,spikes-coffees-and-teas-san-francisco,,,
LD,3902,ST. FRANCIS MEMORIAL HOSPITAL - EMPLOYEES CAFETERIA,"900 HYDE ST, 2ND FLOOR",94109,US,37.789608,-122.417077,,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:3902,,"http://www.yelp.com/search?find_desc=ST. FRANCIS MEMORIAL HOSPITAL - EMPLOYEES CAFETERIA#find_loc=900 HYDE ST, 2ND FLOOR,sf"
AG,65329,SOURCE RESTAURANT,11 DIVISION ST,94103,US,37.769836,-122.402242,,http://www.yelp.com/biz/source-san-francisco#query:SOURCE%20RESTAURANT,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:65329,,"http://www.yelp.com/search?find_desc=SOURCE RESTAURANT#find_loc=11 DIVISION ST,sf"
,59025,SUSHI UMI,132 BUSH ST,94104,US,37.791308,-122.400134,,sushi-umi-san-francisco-2,,,
,4846,NORTH BEACH PIZZA,3054 TARAVAL ST,94116,US,37.742048,-122.499002,,north-beach-pizza-san-francisco-2,,,
JE,5678,CP - EXTRA POINT BAR,CANDLESTICK PARK,94124,US,37.712613,-122.387477,14155468570,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5678,,"http://www.yelp.com/search?find_desc=CP - EXTRA POINT BAR#find_loc=CANDLESTICK PARK,sf"
,4110,BOOM BOOM ROOM,1601 FILLMORE ST,94115,US,37.784534,-122.433021,,boom-boom-room-san-francisco,,,
,65900,OLIVIER'S BUTCHERY,1074 ILLINOIS ST,94107,US,37.758348,-122.387442,,oliviers-butchery-san-francisco,,,
LR,2978,JAY N BEE CLUB,2736 20TH ST,94110,US,37.759348,-122.408257,,http://www.yelp.com/biz/jayn-bee-club-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:2978,,"http://www.yelp.com/search?find_desc=JAY N BEE CLUB#find_loc=2736 20TH ST,sf"
JE,5688,CP - ROOM 312,CANDLESTICK PK,94124,US,37.712613,-122.387477,14155468570,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5688,,"http://www.yelp.com/search?find_desc=CP - ROOM 312#find_loc=CANDLESTICK PK,sf"
,102,AKIKO'S SUSHI BAR,542A MASON ST,94102,US,37.788484,-122.410045,,akikos-sushi-bar-san-francisco,,,
,3014,FAR EAST CAFE,631 GRANT AVE,94108,US,37.793033,-122.406044,,far-east-cafe-san-francisco,,,
,5102,SUBWAY,200 PINE ST #140,94104,US,37.792237,-122.400124,,subway-san-francisco-13,,,
SY,64530,JAMBA JUICE USQ,"170 O'FARRELL ST, BASEMENT",94108,US,37.786548,-122.407313,14150238099,No Match,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:64530,,"http://www.yelp.com/search?find_desc=JAMBA JUICE USQ#find_loc=170 O'FARRELL ST, BASEMENT,sf"
,1898,BILL'S PLACE,2315 CLEMENT ST,94121,US,37.782023,-122.484159,,bills-place-san-francisco,,,
,2273,COLE VALLEY CAFÉ,701 COLE ST,94117,US,37.768474,-122.450553,14155665282,cole-valley-cafe-san-francisco,,,
,16162,QUICK-N-EZEE INDIAN FOODS,3861 24TH ST,94114,US,,,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:16162,,"http://www.yelp.com/search?find_desc=QUICK-N-EZEE INDIAN FOODS#find_loc=3861 24TH ST,sf"
,69041,WASHINGTON CAFÉ,826 WASHINGTON ST,94108,US,37.795128,-122.406993,,washington-cafe-san-francisco,,,
AG,5467,AT&T - CART 49/ SOUP CLAM CHOW V [145136],24 WILLIE MAYS PLAZA,94107,US,,,14155971500,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5467,,"http://www.yelp.com/search?find_desc=AT&T - CART 49/ SOUP CLAM CHOW V [145136]#find_loc=24 WILLIE MAYS PLAZA,sf"
,15752,PEET'S COFFEE & TEA,2  EMBARCADERO CENTER  #R2113,94111,US,37.794818,-122.398474,,peets-coffee-and-tea-san-francisco-15,,,
,63258,GREENHOUSE CAFÉ,329 WEST PORTAL AVE,94127,US,37.737539,-122.469495,,greenhouse-cafe-san-francisco-2,,,
,1157,SUTTER CAFÉ,330 SUTTER ST,94108,US,37.789625,-122.405894,,sutter-cafe-san-francisco,,,
,1963,SPIAZZO,033 WEST PORTAL AVE,94127,US,37.740456,-122.466108,14155669511,spiazzo-ristorante-san-francisco,,,
,2535,PEET'S COFFEE & TEA,2197 FILLMORE ST,94115,US,37.789787,-122.434067,,peets-coffee-and-tea-san-francisco-14,,,
,1953,JOHNS OCEAN BEACH CAFE,2898 SLOAT BLVD,94116,US,37.735588,-122.504741,,johns-ocean-beach-cafe-san-francisco,,,
,8823,MIETTE,1 FERRY BUILDING SHOP 10,94111,US,37.795225,-122.39377,,miette-patisserie-san-francisco,,,
,1838,JADE CAFE,18 GEARY ST,94108,US,37.787927,-122.403864,,jade-cafe-san-francisco,,,
Partha,68267,INDIAN BENTO,425 BARNEVELD AVE,94124,US,37.741001,-122.40386,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:68267,,"http://www.yelp.com/search?find_desc=INDIAN BENTO#find_loc=425 BARNEVELD AVE,sf"
,2057,AMARENA,2162 LARKIN ST,94109,US,37.797713,-122.420353,,amarena-san-francisco,,,
,10625,BOXED FOODS COMPANY,245 KEARNY ST,94108,US,37.790453,-122.403994,,boxed-foods-company-san-francisco,,,
kl,1571,SF BAY CLUB - COURT CAFÉ,150 GREENWICH ST,94111,US,37.803208,-122.402534,,bay-club-san-francisco-san-francisco-2,,,
,38307,TANGUITO,2850 JONES ST,94133,US,37.807263,-122.41722,,tanguito-san-francisco,,,
SM,13965,BAYSUBWAY 02,125 ELLIS ST,94102,US,37.785411,-122.408246,,subway-san-francisco-32,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:13965,,"http://www.yelp.com/search?find_desc=BAYSUBWAY 02#find_loc=125 ELLIS ST,sf"
,66511,SFGH VOLUNTEER DEPT.,1001 POTRERO AVE,,US,37.756873,-122.40438,,unmached,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:66511,,"http://www.yelp.com/search?find_desc=SFGH VOLUNTEER DEPT.#find_loc=1001 POTRERO AVE,sf"
LD,37364,PEETS COFFEE/METROPOLITAN COFFEE,598 MARKET ST. (MONTGOMERY BART STATION),94104,US,37.788823,-122.402022,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:37364,,"http://www.yelp.com/search?find_desc=PEETS COFFEE/METROPOLITAN COFFEE#find_loc=598 MARKET ST. (MONTGOMERY BART STATION),sf"
,33802,"NEW UNITED SUPERMARKET, INC",1117 STOCKTON ST,94133,US,37.796113,-122.408314,,new-united-supermarket-inc-san-francisco,,,
JE,4409,"OPERA HOUSE - 2/F, GRAND TIER",301 VAN NESS AVE,94102,US,37.778272,-122.420031,14155251932,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:4409,multiple locations,"http://www.yelp.com/search?find_desc=OPERA HOUSE - 2/F, GRAND TIER#find_loc=301 VAN NESS AVE,sf"
,50,SUSHI ZONE,1815  MARKET ST.,94103,US,37.771437,-122.423892,14155621114,sushi-zone-san-francisco,,,
,2061,ATAMI SUSHI BAR & GRILL,1662 LOMBARD ST,94123,US,37.800788,-122.428894,14155611958,atami-sushi-bar-and-grill-san-francisco,,,
SY,64722,DOVRE CLUB INC.,1498 VALENCIA ST,94110,US,37.748957,-122.420424,,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:64722,,"http://www.yelp.com/search?find_desc=DOVRE CLUB INC.#find_loc=1498 VALENCIA ST,sf"
MNW,63156,TAKARA SUSHI S.F.,4243 18TH ST,94114,US,37.760733,-122.436848,,http://www.yelp.com/biz/takara-sushi-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:63156,,"http://www.yelp.com/search?find_desc=TAKARA SUSHI S.F.#find_loc=4243 18TH ST,sf"
MNW,63623,SENOR SISIG,1601 MARIPOSA ST,94107,US,37.763625,-122.399719,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:63623,,"http://www.yelp.com/search?find_desc=SENOR SISIG#find_loc=1601 MARIPOSA ST,sf"
,3484,BOULEVARD,1 MISSION ST,94105,US,37.793497,-122.392841,,boulevard-san-francisco,,,
,272,ON THE BRIDGE,1581 WEBSTER ST #206,94115,US,37.785227,-122.431472,14155927765,on-the-bridge-san-francisco,,,
LD,24025,KABUKI CINEMA BALCONY BAR,1881 POST ST LEVEL 3,94115,US,37.785183,-122.432697,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:24025,,"http://www.yelp.com/search?find_desc=KABUKI CINEMA BALCONY BAR#find_loc=1881 POST ST LEVEL 3,sf"
,3285,WING LUM CAFE,1150 POLK ST,94109,US,37.787438,-122.419952,,wing-lum-cafe-san-francisco,,,
SM,7722,BAY MONARCH,PIER 41,94133,US,37.808494,-122.412,,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:7722,,"http://www.yelp.com/search?find_desc=BAY MONARCH#find_loc=PIER 41,sf"
,7831,MERCADO LATINO,2006 JERROLD AVE,94124,US,37.743294,-122.396859,14155285563,mercado-latino-of-northern-calif-san-francisco,,,
Partha,67591,S & S BRAND,701 02ND ST,94107,US,37.775111,-122.468223,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:67591,,"http://www.yelp.com/search?find_desc=S & S BRAND#find_loc=701 02ND ST,sf"
,61424,LUSH LOUNGE,1221 POLK ST,94109,US,37.78812,-122.420241,,lush-lounge-san-francisco,,,
LD,25050,TORTILLA FLAT,2000 BRYANT ST,,US,37.761903,-122.410249,,http://www.yelp.com/biz/tortilla-flats-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:25050,,"http://www.yelp.com/search?find_desc=TORTILLA FLAT#find_loc=2000 BRYANT ST,sf"
,59016,MISSION MARTCO,5098 MISSION ST,94112,US,37.716782,-122.440816,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:59016,,"http://www.yelp.com/search?find_desc=MISSION MARTCO#find_loc=5098 MISSION ST,sf"
,67590,GOURMET AND MORE,141 GOUGH ST,94102,US,37.774734,-122.422575,,gourmet-and-more-store-san-francisco,,,
,3050,BENKYODO CO,1747 BUCHANAN ST,94115,US,37.785994,-122.429925,14155921244,benkyodo-co-san-francisco,,,
LR,3046,MOLLIE STONE'S GRAND CENTRAL MARKET,2435 CALIFORNIA ST,94115,US,37.788773,-122.434697,14155564902,http://www.yelp.com/biz/mollie-stones-san-francisco-3,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:3046,,"http://www.yelp.com/search?find_desc=MOLLIE STONE'S GRAND CENTRAL MARKET#find_loc=2435 CALIFORNIA ST,sf"
,275,BEN & JERRY'S,170 O'FARRELL ST BASEMENT,94102,US,37.786548,-122.407313,,ben-and-jerrys-san-francisco-catering-san-francisco-2,,,
LD,33812,ADVENT CAFE,"600 TOWNSEND ST, 4TH FLOOR",94103,US,37.771364,-122.402279,,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:33812,,"http://www.yelp.com/search?find_desc=ADVENT CAFE#find_loc=600 TOWNSEND ST, 4TH FLOOR,sf"
,4400,BOTTOM OF THE HILL,1233 17TH ST,94107,US,37.765117,-122.396135,,bottom-of-the-hill-san-francisco,,,
,1837,CAFE BASTILLE,22 BELDEN PL,94104,US,37.791139,-122.403716,,cafe-bastille-san-francisco-2,,,
SM,7728,PETE'S UNOCAL 76,3701 NORIEGA ST,94122,US,37.753003,-122.503549,,petes-union-76-service-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:7728,,"http://www.yelp.com/search?find_desc=PETE'S UNOCAL 76#find_loc=3701 NORIEGA ST,sf"
Partha,68369,LAS PALMAS RESTAURANT,5251 03RD ST,94124,US,37.729982,-122.39221,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:68369,,"http://www.yelp.com/search?find_desc=LAS PALMAS RESTAURANT#find_loc=5251 03RD ST,sf"
,67085,CHARLIE'S KWIK-STOP MARKET & DELI,153 BACON ST,94134,US,37.727451,-122.404105,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:67085,,"http://www.yelp.com/search?find_desc=CHARLIE'S KWIK-STOP MARKET & DELI#find_loc=153 BACON ST,sf"
,6150,GUERRERO SHELL,400 GUERRERO ST,94110,US,37.764771,-122.424165,14155550707,guerrero-shell-san-francisco,,,
,67552,NAMU GAJI,499 DOLORES ST,94110,US,37.761554,-122.425956,14155436268,namu-gaji-san-francisco,,,
,4107,TOMMY TOY'S,655 MONTGOMERY ST  GROUND FLOOR,94111,US,37.795313,-122.403244,,tommy-toys-cuisine-chinoise-san-francisco,,,
,69257,LITTLE HEAVEN DELI,2348 MISSION ST,94110,US,37.759506,-122.419174,14155821293,little-heaven-deli-san-francisco,,,
,69557,LIGHTNING TAVERN,1875 UNION ST,94123,US,37.797753,-122.430047,,lightning-tavern-san-francisco,,,
,66874,PENINSULA SEAFOOD RESTAURANT,641 JACKSON ST,94133,US,37.79607,-122.405846,,peninsula-seafood-restaurant-san-francisco,,,
,66583,KARA'S CUPCAKES,2565 03RD ST #334,94107,US,37.757114,-122.388034,,karas-cupcakes-san-francisco,,,
,22610,MIRALOMA MARKET,755 PORTOLA DR,94127,US,37.74407,-122.453612,,miraloma-market-san-francisco,,,
,59937,EAST & WEST GOURMET FOOD @ ISLAND EARTH FM,101 4TH ST,,US,,,14155680817,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:59937,,"http://www.yelp.com/search?find_desc=EAST & WEST GOURMET FOOD @ ISLAND EARTH FM#find_loc=101 4TH ST,sf"
,68690,TOUT SWEET PATISSERIE,170 O'FARRELL ST 3RD FLOOR,94102,US,37.78655,-122.40756,,tout-sweet-patisserie-san-francisco,,,
,1604,TAO YIN RESTAURANT,3515 20TH ST,94110,US,37.758573,-122.419559,14155284920,tao-yin-restaurant-san-francisco-2,,,
,2689,THE BLUE PLATE,3218 MISSION ST,94110,US,37.745158,-122.420217,14155286777,the-blue-plate-san-francisco,,,
,67809,BIG FOUR RESTAURANT,1075 CALIFORNIA ST,94108,US,37.791643,-122.412067,,the-big-4-restaurant-san-francisco-2,,,
,69493,ANTOLOGIA,515 BROADWAY ST,94133,US,37.797936,-122.405753,,antologia-vinoteca-san-francisco-2,,,
MW,69983,UNDERDOG,1650 HOLLOWAY AVE,94132,US,37.720894,-122.478029,14155336239,http://www.yelp.com/biz/underdog-sfsu-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:69983,,"http://www.yelp.com/search?find_desc=UNDERDOG#find_loc=1650 HOLLOWAY AVE,sf"
,3426,BONANZA RESTAURANT,16 TOLAND ST,94124,US,37.746772,-122.396372,14155642227,bonanza-restaurant-san-francisco,,,
,6860,SEARCHLIGHT MARKET,1964 HYDE ST,94109,US,37.799006,-122.418987,,searchlight-market-san-francisco,,,
kl,1825,TOWER CAFETERIA,100 01ST ST 8/F,94105,US,37.788613,-122.393894,,tower-cafe-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:1825,,
,2054,ZARZUELA,2000 HYDE ST,94109,US,37.799368,-122.419047,,zarzuela-san-francisco,,,
LD,36169,GRAB AND GO,480 06TH ST,94103,US,37.774722,-122.406761,,http://www.yelp.com/biz/grab-n-go-san-francisco-2,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:36169,,"http://www.yelp.com/search?find_desc=GRAB AND GO#find_loc=480 06TH ST,sf"
MNW,63001,GENJI,399 04TH ST,94107,US,37.780934,-122.399772,,UNMATCHED,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:63001,,"http://www.yelp.com/search?find_desc=GENJI#find_loc=399 04TH ST,sf"
LR,68535,BANANA REPUBLIC #8035,256 GRANT AVE,94108,US,37.78943,-122.405277,,http://www.yelp.com/biz/banana-republic-san-francisco-2,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:68535,,"http://www.yelp.com/search?find_desc=BANANA REPUBLIC #8035#find_loc=256 GRANT AVE,sf"
,184,RADIO HAVANA,1109 VALENCIA ST,94110,US,37.755124,-122.420916,14155827659,radio-habana-social-club-san-francisco-3,,,
,59899,D'URSO ITALIAN DELICATESSEN,236 TOWNSEND ST,94107,US,37.778104,-122.393759,,d-urso-italian-delicatessen-san-francisco-2,,,
,10362,CROSSROADS,2130 FULTON ST,94117,US,37.775117,-122.452065,,crossroads-cafe-at-usf-san-francisco,,,
,39127,THE REPUBLIC,2400 LOMBARD ST,94123,US,37.799208,-122.441214,,the-republic-san-francisco,,,
,63280,GOOD LUCK MARKET,1215 TARAVAL ST,94116,US,37.742863,-122.479259,,good-luck-market-san-francisco-2,,,
,65830,BUBBA GUMP SHRIMP CO.,PIER 39  M210,94133,US,37.80824,-122.410189,,bubba-gump-shrimp-co-san-francisco-2,,,
,61516,GASTRONAUT LLC,5919 03RD ST,94124,US,37.724496,-122.394539,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:61516,,"http://www.yelp.com/search?find_desc=GASTRONAUT LLC#find_loc=5919 03RD ST,sf"
,18963,THE SANDWICH CO,220 BUSH ST,94104,US,37.791148,-122.401264,,the-sandwich-company-san-francisco,,,
,58861,THE TIPSY PIG,2231 CHESTNUT ST,94123,US,37.800286,-122.439982,,the-tipsy-pig-san-francisco-2,,,
,33068,SWEET AROMA,1779 LOMBARD ST,94123,US,37.800513,-122.430667,,sweet-aroma-san-francisco,,,
,70547,PARLOR 1255,1255 BATTERY ST STE. 700,94111,US,,,,parlor-1255-san-francisco,,,
SM,8122,A. TARANTINO & SONS INC.,2275 JENNINGS ST,94124,US,37.725932,-122.3896,,a-tarantino-and-sons-poultry-and-seafood-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:8122,,"http://www.yelp.com/search?find_desc=A. TARANTINO & SONS INC.#find_loc=2275 JENNINGS ST,sf"
LD,36685,"MUDDY WATERS COFFEE HOUSE, INC.",1304 VALENCIA ST,94110,US,37.751868,-122.420665,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:36685,,"http://www.yelp.com/search?find_desc=MUDDY WATERS COFFEE HOUSE, INC.#find_loc=1304 VALENCIA ST,sf"
,970,PINE RESTAURANT,1330 NORIEGA ST,94122,US,37.754178,-122.478132,,pine-restaurant-san-francisco-3,,,
,60318,CANE ROSSO,1 FERRY BUILDING  #41,94111,US,37.795225,-122.39377,,il-cane-rosso-san-francisco,,,
,3751,WOO RI FOOD MARKET,1528 FILLMORE ST,94115,US,37.783707,-122.432756,,woo-ri-food-market-san-francisco,,,
,60041,D'OVIDIO,1310 09TH AVE,94122,US,,,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:60041,,"http://www.yelp.com/search?find_desc=D'OVIDIO#find_loc=1310 09TH AVE,sf"
,68949,CHINATOWN RESTAURANT,2140 CLEMENT ST,94121,US,37.782189,-122.48211,,chinatown-restaurant-san-francisco,,,
,17508,"INTERNATIONAL HOTEL SENIOR HOUSING, INC",848 KEARNY ST,94108,US,37.795778,-122.404978,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:17508,,"http://www.yelp.com/search?find_desc=INTERNATIONAL HOTEL SENIOR HOUSING, INC#find_loc=848 KEARNY ST,sf"
,66675,UNITED NATIONS CAFÉ,1 UNITED NATIONS PLAZA,94102,US,37.780485,-122.413507,,united-nations-cafe-san-francisco,,,
SM,8075,"HERBA ENTERPRISE, INC.",1150 THOMAS AVE,94124,US,37.725864,-122.383154,14155823818,herba-enterprise-san-francisco-2,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:8075,,"http://www.yelp.com/search?find_desc=HERBA ENTERPRISE, INC.#find_loc=1150 THOMAS AVE,sf"
SY,64687,M CAFÉ,1161 MISSION ST SUITE 110,94110,US,37.778148,-122.412233,,http://www.yelp.com/biz/m-cafe-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:64687,,"http://www.yelp.com/search?find_desc=M CAFÉ#find_loc=1161 MISSION ST SUITE 110,sf"
,64846,TARAVAL PIZZA,1115 TARAVAL ST,94116,US,37.742892,-122.478002,,taraval-pizza-san-francisco,,,
,63447,J.T. RESTAURANT/CATERING,953 MISSION ST 100,94103,US,37.781843,-122.407517,,jt-restaurant-and-catering-san-francisco,,,
,17946,PIZZERIA DELFINA,3611 18TH ST,,US,37.761657,-122.424347,,pizzeria-delfina-san-francisco,,,
,3442,NEPTUNE'S PALACE SEAFOOD RESTAURANT,PIER 39  SPACE 206-8,94133,US,37.784559,-122.466609,,neptunes-palace-seafood-restaurant-san-francisco,,,
,200,JIM'S SMOKE SHOP,600 20TH ST,94107,US,37.760568,-122.387772,,jims-smoke-shop-san-francisco,,,
,67832,LA ROSA TAQUERIA & GRILL,709 O'FARRELL ST,94109,US,37.78532,-122.416396,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:67832,,"http://www.yelp.com/search?find_desc=LA ROSA TAQUERIA & GRILL#find_loc=709 O'FARRELL ST,sf"
kl,2262,RITZ-CARLTON SF - BANQUET KITCHEN,600 STOCKTON ST 2ND FLOOR,94108,US,37.791757,-122.407377,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:2262,,
,7770,DOMINGUEZ MEXICAN BAKERY,2951 24TH ST,94110,US,37.752656,-122.410961,,dominguez-mexican-bakery-san-francisco,,,
,61492,HALL OF FLAME BURGERS,73 CAMBON DR,94132,US,37.717929,-122.474373,,hall-of-flame-burgers-san-francisco,,,
,529,NIZARIO'S PIZZA,3840 GEARY BLVD,94118,US,37.781278,-122.460661,,nizarios-pizza-san-francisco-2,,,
,6660,TUONG PHONG MARKET,628 ELLIS ST,94102,US,37.784408,-122.416614,,tuong-phong-market-san-francisco,,,
,3031,VICTOR'S PIZZA,1411 POLK ST,94109,US,37.789944,-122.420595,,victors-pizza-san-francisco,,,
,7768,THE CAKEMAKER,509 LAGUNA ST,94115,US,37.775798,-122.426187,,the-cakemaker-san-francisco,,,
,67690,SARU,3856 24TH ST,94114,US,37.751648,-122.428783,,saru-sushi-bar-san-francisco,,,
,60332,FROM THE SEA TO YOU,1310 09TH AVE,94122,US,,,,from-the-sea-to-you-san-francisco,,,
,67691,JW MARRIOTT SF - RESTAURANT & BAR,"500 POST ST, 3RD FLOOR",94102,US,37.788038,-122.410363,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:67691,,"http://www.yelp.com/search?find_desc=JW MARRIOTT SF - RESTAURANT & BAR#find_loc=500 POST ST, 3RD FLOOR,sf"
MNW,62551,HOTEL NIKKO-SAN FRANCISCO - HARMONY ROOM,"222 MASON ST,  B1ST FLOOR",94102,US,37.785648,-122.409497,14155391111,UNMATCHED,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:62551,,"http://www.yelp.com/search?find_desc=HOTEL NIKKO-SAN FRANCISCO - HARMONY ROOM#find_loc=222 MASON ST,  B1ST FLOOR,sf"
JE,5636,AT&T - DRY STORAGE [145182],24 WILLIE MAYS PLAZA 1.24.03,94107,US,37.778382,-122.391151,14155971500,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5636,,"http://www.yelp.com/search?find_desc=AT&T - DRY STORAGE [145182]#find_loc=24 WILLIE MAYS PLAZA 1.24.03,sf"
,884,HOUSE OF NANKING,919 KEARNY ST,94133,US,37.796463,-122.405224,,house-of-nanking-san-francisco,,,
